building_code,timestamp,windspeed_val,precipitation_val,intervention_id,severity
BREST002,2025-11-03T18:00:00,8.58,0.22,no-alert,low
BREST002,2025-11-03T21:00:00,9.47,0.0,no-alert,low
BREST002,2025-11-04T00:00:00,10.0,0.1,no-alert,low
BREST002,2025-11-04T03:00:00,10.2,0.0,no-alert,low
BREST002,2025-11-04T06:00:00,10.0,0.0,no-alert,low
BREST002,2025-11-04T09:00:00,9.72,0.0,no-alert,low
BREST002,2025-11-04T12:00:00,10.9,1.37,no-alert,low
BREST002,2025-11-04T15:00:00,11.48,3.24,no-alert,low
BREST002,2025-11-04T18:00:00,12.41,1.58,no-alert,low
BREST002,2025-11-04T21:00:00,11.85,1.58,no-alert,low
BREST002,2025-11-05T00:00:00,10.57,0.22,no-alert,low
BREST002,2025-11-05T03:00:00,8.2,0.25,no-alert,low
BREST002,2025-11-05T06:00:00,9.7,1.1,no-alert,low
BREST002,2025-11-05T09:00:00,10.93,0.59,no-alert,low
RENNES001,2025-11-02T12:00:00,7.38,0.0,no-alert,low
RENNES001,2025-11-02T15:00:00,5.9,0.0,no-alert,low
RENNES001,2025-11-02T18:00:00,3.95,0.11,no-alert,low
RENNES001,2025-11-02T21:00:00,3.42,0.0,no-alert,low
RENNES001,2025-11-03T00:00:00,3.33,0.0,no-alert,low
RENNES001,2025-11-03T03:00:00,3.43,0.0,no-alert,low
RENNES001,2025-11-03T06:00:00,3.82,0.0,no-alert,low
RENNES001,2025-11-03T09:00:00,5.63,0.0,no-alert,low
RENNES001,2025-11-03T12:00:00,7.36,0.0,no-alert,low
RENNES001,2025-11-03T15:00:00,6.29,0.1,no-alert,low
RENNES001,2025-11-03T18:00:00,4.29,0.0,no-alert,low
RENNES001,2025-11-03T21:00:00,5.2,0.0,no-alert,low
RENNES001,2025-11-04T00:00:00,4.85,0.0,no-alert,low
RENNES001,2025-11-04T03:00:00,5.31,0.0,no-alert,low
RENNES001,2025-11-04T06:00:00,5.43,0.0,no-alert,low
RENNES001,2025-11-04T09:00:00,6.12,0.0,no-alert,low
RENNES001,2025-11-04T12:00:00,7.42,0.0,no-alert,low
RENNES001,2025-11-04T15:00:00,6.15,0.0,no-alert,low
RENNES001,2025-11-04T18:00:00,6.79,0.0,no-alert,low
RENNES001,2025-11-04T21:00:00,6.33,0.0,no-alert,low
RENNES001,2025-11-05T00:00:00,6.07,0.16,no-alert,low
RENNES001,2025-11-05T03:00:00,5.41,0.47,no-alert,low
RENNES001,2025-11-05T06:00:00,6.61,0.0,no-alert,low
RENNES001,2025-11-05T09:00:00,5.98,0.0,no-alert,low
RENNES002,2025-11-02T12:00:00,7.38,0.0,no-alert,low
RENNES002,2025-11-02T15:00:00,5.9,0.0,no-alert,low
RENNES002,2025-11-02T18:00:00,3.95,0.11,no-alert,low
RENNES002,2025-11-02T21:00:00,3.42,0.0,no-alert,low
RENNES002,2025-11-03T00:00:00,3.33,0.0,no-alert,low
RENNES002,2025-11-03T03:00:00,3.43,0.0,no-alert,low
RENNES002,2025-11-03T06:00:00,3.82,0.0,no-alert,low
RENNES002,2025-11-03T09:00:00,5.63,0.0,no-alert,low
RENNES002,2025-11-03T12:00:00,7.36,0.0,no-alert,low
RENNES002,2025-11-03T15:00:00,6.29,0.1,no-alert,low
RENNES002,2025-11-03T18:00:00,4.29,0.0,no-alert,low
RENNES002,2025-11-03T21:00:00,5.2,0.0,no-alert,low
RENNES002,2025-11-04T00:00:00,4.85,0.0,no-alert,low
RENNES002,2025-11-04T03:00:00,5.31,0.0,no-alert,low
RENNES002,2025-11-04T06:00:00,5.43,0.0,no-alert,low
RENNES002,2025-11-04T09:00:00,6.12,0.0,no-alert,low
RENNES002,2025-11-04T12:00:00,7.42,0.0,no-alert,low
RENNES002,2025-11-04T15:00:00,6.15,0.0,no-alert,low
RENNES002,2025-11-04T18:00:00,6.79,0.0,no-alert,low
RENNES002,2025-11-04T21:00:00,6.33,0.0,no-alert,low
RENNES002,2025-11-05T00:00:00,6.07,0.16,no-alert,low
RENNES002,2025-11-05T03:00:00,5.41,0.47,no-alert,low
RENNES002,2025-11-05T06:00:00,6.61,0.0,no-alert,low
RENNES002,2025-11-05T09:00:00,5.98,0.0,no-alert,low
QUIMPER001,2025-11-02T12:00:00,6.67,0.39,no-alert,low
QUIMPER001,2025-11-02T15:00:00,6.21,1.08,no-alert,low
QUIMPER001,2025-11-02T18:00:00,2.98,0.21,no-alert,low
QUIMPER001,2025-11-02T21:00:00,2.83,0.22,no-alert,low
QUIMPER001,2025-11-03T00:00:00,3.96,0.0,no-alert,low
QUIMPER001,2025-11-03T03:00:00,4.26,0.0,no-alert,low
QUIMPER001,2025-11-03T06:00:00,4.59,0.0,no-alert,low
QUIMPER001,2025-11-03T09:00:00,6.02,0.13,no-alert,low
QUIMPER001,2025-11-03T12:00:00,6.96,0.28,no-alert,low
QUIMPER001,2025-11-03T15:00:00,5.85,0.15,no-alert,low
QUIMPER001,2025-11-03T18:00:00,5.77,0.22,no-alert,low
QUIMPER001,2025-11-03T21:00:00,6.37,0.18,no-alert,low
QUIMPER001,2025-11-04T00:00:00,5.71,0.0,no-alert,low
QUIMPER001,2025-11-04T03:00:00,6.55,0.0,no-alert,low
QUIMPER001,2025-11-04T06:00:00,5.7,0.0,no-alert,low
QUIMPER001,2025-11-04T09:00:00,6.49,0.0,no-alert,low
QUIMPER001,2025-11-04T12:00:00,7.17,1.03,no-alert,low
QUIMPER001,2025-11-04T15:00:00,6.98,1.02,no-alert,low
QUIMPER001,2025-11-04T18:00:00,9.29,1.42,no-alert,low
QUIMPER001,2025-11-04T21:00:00,7.88,1.21,no-alert,low
QUIMPER001,2025-11-05T00:00:00,8.01,0.21,no-alert,low
QUIMPER001,2025-11-05T03:00:00,5.67,0.22,no-alert,low
QUIMPER001,2025-11-05T06:00:00,6.65,1.19,no-alert,low
QUIMPER001,2025-11-05T09:00:00,4.44,0.34,no-alert,low
VANNES001,2025-11-02T12:00:00,8.26,0.0,no-alert,low
VANNES001,2025-11-02T15:00:00,7.7,0.14,no-alert,low
VANNES001,2025-11-02T18:00:00,5.54,0.3,no-alert,low
VANNES001,2025-11-02T21:00:00,5.22,0.0,no-alert,low
VANNES001,2025-11-03T00:00:00,4.73,0.0,no-alert,low
VANNES001,2025-11-03T03:00:00,4.97,0.0,no-alert,low
VANNES001,2025-11-03T06:00:00,5.87,0.0,no-alert,low
VANNES001,2025-11-03T09:00:00,7.21,0.11,no-alert,low
VANNES001,2025-11-03T12:00:00,7.77,0.14,no-alert,low
VANNES001,2025-11-03T15:00:00,6.91,0.0,no-alert,low
VANNES001,2025-11-03T18:00:00,6.77,0.12,no-alert,low
VANNES001,2025-11-03T21:00:00,6.57,0.27,no-alert,low
VANNES001,2025-11-04T00:00:00,6.49,0.0,no-alert,low
VANNES001,2025-11-04T03:00:00,7.76,0.0,no-alert,low
VANNES001,2025-11-04T06:00:00,8.46,0.0,no-alert,low
VANNES001,2025-11-04T09:00:00,8.77,0.0,no-alert,low
VANNES001,2025-11-04T12:00:00,7.82,0.28,no-alert,low
VANNES001,2025-11-04T15:00:00,9.04,0.0,no-alert,low
VANNES001,2025-11-04T18:00:00,8.5,0.13,no-alert,low
VANNES001,2025-11-04T21:00:00,8.87,0.54,no-alert,low
VANNES001,2025-11-05T00:00:00,6.92,1.37,no-alert,low
VANNES001,2025-11-05T03:00:00,7.09,0.51,no-alert,low
VANNES001,2025-11-05T06:00:00,6.99,0.36,no-alert,low
VANNES001,2025-11-05T09:00:00,10.07,0.0,no-alert,low
STMALO001,2025-11-02T12:00:00,9.35,0.13,no-alert,low
STMALO001,2025-11-02T15:00:00,8.31,0.12,no-alert,low
STMALO001,2025-11-02T18:00:00,6.63,0.29,no-alert,low
STMALO001,2025-11-02T21:00:00,5.72,0.0,no-alert,low
STMALO001,2025-11-03T00:00:00,5.82,0.0,no-alert,low
STMALO001,2025-11-03T03:00:00,6.22,0.0,no-alert,low
STMALO001,2025-11-03T06:00:00,6.62,0.0,no-alert,low
STMALO001,2025-11-03T09:00:00,8.05,0.0,no-alert,low
STMALO001,2025-11-03T12:00:00,8.05,0.0,no-alert,low
STMALO001,2025-11-03T15:00:00,7.52,0.0,no-alert,low
STMALO001,2025-11-03T18:00:00,7.09,0.11,no-alert,low
STMALO001,2025-11-03T21:00:00,7.7,0.12,no-alert,low
STMALO001,2025-11-04T00:00:00,6.99,0.0,no-alert,low
STMALO001,2025-11-04T03:00:00,7.75,0.0,no-alert,low
STMALO001,2025-11-04T06:00:00,8.36,0.0,no-alert,low
STMALO001,2025-11-04T09:00:00,8.3,0.0,no-alert,low
STMALO001,2025-11-04T12:00:00,8.6,0.0,no-alert,low
STMALO001,2025-11-04T15:00:00,8.97,0.0,no-alert,low
STMALO001,2025-11-04T18:00:00,9.48,0.0,no-alert,low
STMALO001,2025-11-04T21:00:00,9.94,0.38,no-alert,low
STMALO001,2025-11-05T00:00:00,9.91,0.0,no-alert,low
STMALO001,2025-11-05T03:00:00,9.24,0.0,no-alert,low
STMALO001,2025-11-05T06:00:00,8.32,0.0,no-alert,low
STMALO001,2025-11-05T09:00:00,8.2,0.18,no-alert,low
STMALO002,2025-11-02T12:00:00,9.35,0.13,no-alert,low
STMALO002,2025-11-02T15:00:00,8.31,0.12,no-alert,low
STMALO002,2025-11-02T18:00:00,6.63,0.29,no-alert,low
STMALO002,2025-11-02T21:00:00,5.72,0.0,no-alert,low
STMALO002,2025-11-03T00:00:00,5.82,0.0,no-alert,low
STMALO002,2025-11-03T03:00:00,6.22,0.0,no-alert,low
STMALO002,2025-11-03T06:00:00,6.62,0.0,no-alert,low
STMALO002,2025-11-03T09:00:00,8.05,0.0,no-alert,low
STMALO002,2025-11-03T12:00:00,8.05,0.0,no-alert,low
STMALO002,2025-11-03T15:00:00,7.52,0.0,no-alert,low
STMALO002,2025-11-03T18:00:00,7.09,0.11,no-alert,low
STMALO002,2025-11-03T21:00:00,7.7,0.12,no-alert,low
STMALO002,2025-11-04T00:00:00,6.99,0.0,no-alert,low
STMALO002,2025-11-04T03:00:00,7.75,0.0,no-alert,low
STMALO002,2025-11-04T06:00:00,8.36,0.0,no-alert,low
STMALO002,2025-11-04T09:00:00,8.3,0.0,no-alert,low
STMALO002,2025-11-04T12:00:00,8.6,0.0,no-alert,low
STMALO002,2025-11-04T15:00:00,8.97,0.0,no-alert,low
STMALO002,2025-11-04T18:00:00,9.48,0.0,no-alert,low
STMALO002,2025-11-04T21:00:00,9.94,0.38,no-alert,low
STMALO002,2025-11-05T00:00:00,9.91,0.0,no-alert,low
STMALO002,2025-11-05T03:00:00,9.24,0.0,no-alert,low
STMALO002,2025-11-05T06:00:00,8.32,0.0,no-alert,low
STMALO002,2025-11-05T09:00:00,8.2,0.18,no-alert,low
BREST001,2025-11-02T18:00:00,5.92,0.0,high_wind_alert,low
BREST001,2025-11-02T21:00:00,5.52,0.14,high_wind_alert,low
BREST001,2025-11-03T00:00:00,7.03,0.1,high_wind_alert,low
BREST001,2025-11-03T03:00:00,7.36,0.0,high_wind_alert,low
BREST001,2025-11-03T06:00:00,8.15,0.0,high_wind_alert,low
BREST001,2025-11-03T09:00:00,8.95,0.23,high_wind_alert,low
BREST001,2025-11-03T12:00:00,8.9,0.19,high_wind_alert,low
BREST001,2025-11-03T15:00:00,8.48,0.19,high_wind_alert,low
BREST001,2025-11-03T18:00:00,8.72,0.12,high_wind_alert,low
BREST001,2025-11-03T21:00:00,9.09,0.11,high_wind_alert,low
BREST001,2025-11-04T00:00:00,9.9,0.12,high_wind_alert,low
BREST001,2025-11-04T03:00:00,10.28,0.0,high_wind_alert,medium
BREST001,2025-11-04T06:00:00,9.65,0.0,high_wind_alert,low
BREST001,2025-11-04T09:00:00,9.76,0.12,high_wind_alert,low
BREST001,2025-11-04T12:00:00,10.41,2.94,high_wind_alert,medium
BREST001,2025-11-04T15:00:00,12.64,2.23,high_wind_alert,medium
BREST001,2025-11-04T18:00:00,14.42,3.33,high_wind_alert,medium
BREST001,2025-11-04T21:00:00,11.78,0.26,high_wind_alert,medium
BREST001,2025-11-05T00:00:00,9.91,0.21,high_wind_alert,low
BREST001,2025-11-05T03:00:00,8.79,0.2,high_wind_alert,low
BREST001,2025-11-05T06:00:00,8.86,0.85,high_wind_alert,low
BREST001,2025-11-05T09:00:00,9.46,0.0,high_wind_alert,low
BREST001,2025-11-05T12:00:00,9.11,2.29,high_wind_alert,low
BREST001,2025-11-05T15:00:00,10.9,2.08,high_wind_alert,medium
BREST002,2025-11-02T18:00:00,5.92,0.0,no-alert,low
BREST002,2025-11-02T21:00:00,5.52,0.14,no-alert,low
BREST002,2025-11-03T00:00:00,7.03,0.1,no-alert,low
BREST002,2025-11-03T03:00:00,7.36,0.0,no-alert,low
BREST002,2025-11-03T06:00:00,8.15,0.0,no-alert,low
BREST002,2025-11-03T09:00:00,8.95,0.23,no-alert,low
BREST002,2025-11-03T12:00:00,8.9,0.19,no-alert,low
BREST002,2025-11-03T15:00:00,8.48,0.19,no-alert,low
BREST002,2025-11-03T18:00:00,8.72,0.12,no-alert,low
BREST002,2025-11-03T21:00:00,9.09,0.11,no-alert,low
BREST002,2025-11-04T00:00:00,9.9,0.12,no-alert,low
BREST002,2025-11-04T03:00:00,10.28,0.0,no-alert,low
BREST002,2025-11-04T06:00:00,9.65,0.0,no-alert,low
BREST002,2025-11-04T09:00:00,9.76,0.12,no-alert,low
BREST002,2025-11-04T12:00:00,10.41,2.94,no-alert,low
BREST002,2025-11-04T15:00:00,12.64,2.23,no-alert,low
BREST002,2025-11-04T18:00:00,14.42,3.33,no-alert,low
BREST002,2025-11-04T21:00:00,11.78,0.26,no-alert,low
BREST002,2025-11-05T00:00:00,9.91,0.21,no-alert,low
BREST002,2025-11-05T03:00:00,8.79,0.2,no-alert,low
BREST002,2025-11-05T06:00:00,8.86,0.85,no-alert,low
BREST002,2025-11-05T09:00:00,9.46,0.0,no-alert,low
BREST002,2025-11-05T12:00:00,9.11,2.29,no-alert,low
BREST002,2025-11-05T15:00:00,10.9,2.08,no-alert,low
RENNES001,2025-11-02T18:00:00,4.21,0.1,no-alert,low
RENNES001,2025-11-02T21:00:00,3.35,0.0,no-alert,low
RENNES001,2025-11-03T00:00:00,3.34,0.0,no-alert,low
RENNES001,2025-11-03T03:00:00,3.34,0.0,no-alert,low
RENNES001,2025-11-03T06:00:00,3.67,0.0,no-alert,low
RENNES001,2025-11-03T09:00:00,5.61,0.0,no-alert,low
RENNES001,2025-11-03T12:00:00,7.5,0.0,no-alert,low
RENNES001,2025-11-03T15:00:00,6.23,0.0,no-alert,low
RENNES001,2025-11-03T18:00:00,4.22,0.0,no-alert,low
RENNES001,2025-11-03T21:00:00,5.31,0.0,no-alert,low
RENNES001,2025-11-04T00:00:00,5.21,0.0,no-alert,low
RENNES001,2025-11-04T03:00:00,5.19,0.0,no-alert,low
RENNES001,2025-11-04T06:00:00,5.31,0.0,no-alert,low
RENNES001,2025-11-04T09:00:00,6.26,0.0,no-alert,low
RENNES001,2025-11-04T12:00:00,6.49,0.0,no-alert,low
RENNES001,2025-11-04T15:00:00,6.83,0.0,no-alert,low
RENNES001,2025-11-04T18:00:00,7.35,0.0,no-alert,low
RENNES001,2025-11-04T21:00:00,6.63,0.0,no-alert,low
RENNES001,2025-11-05T00:00:00,6.29,0.0,no-alert,low
RENNES001,2025-11-05T03:00:00,6.06,0.0,no-alert,low
RENNES001,2025-11-05T06:00:00,5.62,0.0,no-alert,low
RENNES001,2025-11-05T09:00:00,6.96,0.0,no-alert,low
RENNES001,2025-11-05T12:00:00,8.62,0.0,no-alert,low
RENNES001,2025-11-05T15:00:00,8.08,1.29,no-alert,low
QUIMPER001,2025-11-02T18:00:00,2.67,0.0,no-alert,low
QUIMPER001,2025-11-02T21:00:00,2.53,0.12,no-alert,low
QUIMPER001,2025-11-03T00:00:00,3.61,0.0,no-alert,low
QUIMPER001,2025-11-03T03:00:00,4.2,0.0,no-alert,low
QUIMPER001,2025-11-03T06:00:00,4.76,0.0,no-alert,low
QUIMPER001,2025-11-03T09:00:00,6.28,0.14,no-alert,low
QUIMPER001,2025-11-03T12:00:00,6.55,0.22,no-alert,low
QUIMPER001,2025-11-03T15:00:00,5.44,0.14,no-alert,low
QUIMPER001,2025-11-03T18:00:00,5.72,0.23,no-alert,low
QUIMPER001,2025-11-03T21:00:00,6.25,0.14,no-alert,low
QUIMPER001,2025-11-04T00:00:00,5.91,0.0,no-alert,low
QUIMPER001,2025-11-04T03:00:00,6.34,0.0,no-alert,low
QUIMPER001,2025-11-04T06:00:00,6.2,0.0,no-alert,low
QUIMPER001,2025-11-04T09:00:00,7.09,0.0,no-alert,low
QUIMPER001,2025-11-04T12:00:00,6.37,3.17,no-alert,low
QUIMPER001,2025-11-04T15:00:00,7.82,0.0,no-alert,low
QUIMPER001,2025-11-04T18:00:00,10.44,2.4,no-alert,low
QUIMPER001,2025-11-04T21:00:00,9.28,0.41,no-alert,low
QUIMPER001,2025-11-05T00:00:00,7.64,0.32,no-alert,low
QUIMPER001,2025-11-05T03:00:00,5.7,0.21,no-alert,low
QUIMPER001,2025-11-05T06:00:00,6.33,1.99,no-alert,low
QUIMPER001,2025-11-05T09:00:00,7.3,0.15,no-alert,low
QUIMPER001,2025-11-05T12:00:00,7.26,2.56,no-alert,low
QUIMPER001,2025-11-05T15:00:00,6.13,10.06,no-alert,low
VANNES001,2025-11-02T18:00:00,5.23,0.0,no-alert,low
VANNES001,2025-11-03T03:00:00,4.94,0.0,no-alert,low
VANNES001,2025-11-03T06:00:00,5.72,0.0,no-alert,low
VANNES001,2025-11-03T09:00:00,7.03,0.0,no-alert,low
VANNES001,2025-11-03T12:00:00,7.96,0.0,no-alert,low
VANNES001,2025-11-03T15:00:00,6.7,0.0,no-alert,low
VANNES001,2025-11-03T18:00:00,7.1,0.12,no-alert,low
VANNES001,2025-11-03T21:00:00,7.22,0.26,no-alert,low
VANNES001,2025-11-04T03:00:00,7.58,0.0,no-alert,low
VANNES001,2025-11-04T06:00:00,7.8,0.0,no-alert,low
VANNES001,2025-11-04T18:00:00,7.91,0.11,no-alert,low
VANNES001,2025-11-04T21:00:00,7.41,0.76,no-alert,low
VANNES001,2025-11-05T03:00:00,8.63,0.19,no-alert,low
VANNES001,2025-11-05T06:00:00,7.06,0.23,no-alert,low
VANNES001,2025-11-05T09:00:00,10.76,0.0,no-alert,low
VANNES001,2025-11-05T12:00:00,8.99,1.52,no-alert,low
VANNES001,2025-11-05T15:00:00,7.47,3.36,no-alert,low
STMALO001,2025-11-02T18:00:00,6.81,0.3,no-alert,low
STMALO001,2025-11-02T21:00:00,5.65,0.0,no-alert,low
STMALO001,2025-11-03T00:00:00,6.01,0.0,no-alert,low
STMALO001,2025-11-03T03:00:00,6.03,0.0,no-alert,low
STMALO001,2025-11-03T06:00:00,6.47,0.0,no-alert,low
STMALO001,2025-11-03T09:00:00,7.88,0.0,no-alert,low
STMALO001,2025-11-03T12:00:00,7.98,0.0,no-alert,low
STMALO001,2025-11-03T15:00:00,7.32,0.0,no-alert,low
STMALO001,2025-11-03T18:00:00,7.09,0.0,no-alert,low
STMALO001,2025-11-03T21:00:00,7.2,0.0,no-alert,low
STMALO001,2025-11-04T00:00:00,6.92,0.0,no-alert,low
STMALO001,2025-11-04T03:00:00,7.15,0.0,no-alert,low
STMALO001,2025-11-04T06:00:00,7.9,0.0,no-alert,low
STMALO001,2025-11-04T09:00:00,8.35,0.0,no-alert,low
STMALO001,2025-11-04T12:00:00,9.61,0.0,no-alert,low
STMALO001,2025-11-04T15:00:00,9.66,0.0,no-alert,low
STMALO001,2025-11-04T18:00:00,11.18,0.0,no-alert,low
STMALO001,2025-11-04T21:00:00,10.78,0.15,no-alert,low
STMALO001,2025-11-05T00:00:00,8.62,0.0,no-alert,low
STMALO001,2025-11-05T03:00:00,9.18,0.16,no-alert,low
STMALO001,2025-11-05T06:00:00,8.51,0.0,no-alert,low
STMALO001,2025-11-05T09:00:00,8.24,0.0,no-alert,low
STMALO001,2025-11-05T12:00:00,10.35,0.0,no-alert,low
STMALO001,2025-11-05T15:00:00,10.17,0.4,no-alert,low
VANNES001,2025-11-02T21:00:00,4.72,0.0,no-alert,low
VANNES001,2025-11-03T00:00:00,4.81,0.0,no-alert,low
VANNES001,2025-11-04T00:00:00,5.93,0.0,no-alert,low
VANNES001,2025-11-04T09:00:00,9.27,0.0,no-alert,low
VANNES001,2025-11-04T12:00:00,9.19,0.0,no-alert,low
VANNES001,2025-11-04T15:00:00,9.47,0.0,no-alert,low
VANNES001,2025-11-05T00:00:00,7.84,0.0,no-alert,low
BREST001,2025-11-02T21:00:00,5.52,0.14,no-alert
BREST001,2025-11-03T00:00:00,7.03,0.1,no-alert
BREST001,2025-11-03T03:00:00,7.36,0.0,no-alert
BREST001,2025-11-03T06:00:00,8.15,0.0,no-alert
BREST001,2025-11-03T09:00:00,8.95,0.23,no-alert
BREST001,2025-11-03T12:00:00,8.9,0.19,no-alert
BREST001,2025-11-03T15:00:00,8.48,0.19,no-alert
BREST001,2025-11-03T18:00:00,8.72,0.12,no-alert
BREST001,2025-11-03T21:00:00,9.09,0.11,no-alert
BREST001,2025-11-04T00:00:00,9.9,0.12,no-alert
BREST001,2025-11-04T03:00:00,10.28,0.0,high_wind_alert
BREST001,2025-11-04T06:00:00,9.65,0.0,no-alert
BREST001,2025-11-04T09:00:00,9.76,0.12,no-alert
BREST001,2025-11-04T12:00:00,10.41,2.94,high_wind_alert
BREST001,2025-11-04T15:00:00,12.64,2.23,high_wind_alert
BREST001,2025-11-04T18:00:00,14.42,3.33,high_wind_alert
BREST001,2025-11-04T21:00:00,11.78,0.26,high_wind_alert
BREST001,2025-11-05T00:00:00,9.91,0.21,no-alert
BREST001,2025-11-05T03:00:00,8.79,0.2,no-alert
BREST001,2025-11-05T06:00:00,8.86,0.85,no-alert
BREST001,2025-11-05T09:00:00,9.46,0.0,no-alert
BREST001,2025-11-05T12:00:00,9.11,2.29,no-alert
BREST001,2025-11-05T15:00:00,10.9,2.08,high_wind_alert
BREST001,2025-11-05T18:00:00,12.95,0.11,high_wind_alert
BREST002,2025-11-02T21:00:00,5.52,0.14,no-alert
BREST002,2025-11-03T00:00:00,7.03,0.1,no-alert
BREST002,2025-11-03T03:00:00,7.36,0.0,no-alert
BREST002,2025-11-03T06:00:00,8.15,0.0,no-alert
BREST002,2025-11-03T09:00:00,8.95,0.23,no-alert
BREST002,2025-11-03T12:00:00,8.9,0.19,no-alert
BREST002,2025-11-03T15:00:00,8.48,0.19,no-alert
BREST002,2025-11-03T18:00:00,8.72,0.12,no-alert
BREST002,2025-11-03T21:00:00,9.09,0.11,no-alert
BREST002,2025-11-04T00:00:00,9.9,0.12,no-alert
BREST002,2025-11-04T03:00:00,10.28,0.0,no-alert
BREST002,2025-11-04T06:00:00,9.65,0.0,no-alert
BREST002,2025-11-04T09:00:00,9.76,0.12,no-alert
BREST002,2025-11-04T12:00:00,10.41,2.94,no-alert
BREST002,2025-11-04T15:00:00,12.64,2.23,no-alert
BREST002,2025-11-04T18:00:00,14.42,3.33,no-alert
BREST002,2025-11-04T21:00:00,11.78,0.26,no-alert
BREST002,2025-11-05T00:00:00,9.91,0.21,no-alert
BREST002,2025-11-05T03:00:00,8.79,0.2,no-alert
BREST002,2025-11-05T06:00:00,8.86,0.85,no-alert
BREST002,2025-11-05T09:00:00,9.46,0.0,no-alert
BREST002,2025-11-05T12:00:00,9.11,2.29,no-alert
BREST002,2025-11-05T15:00:00,10.9,2.08,no-alert
BREST002,2025-11-05T18:00:00,12.95,0.11,no-alert
RENNES001,2025-11-02T21:00:00,3.35,0.0,no-alert
RENNES001,2025-11-03T00:00:00,3.34,0.0,no-alert
RENNES001,2025-11-03T03:00:00,3.34,0.0,no-alert
RENNES001,2025-11-03T06:00:00,3.67,0.0,no-alert
RENNES001,2025-11-03T09:00:00,5.61,0.0,no-alert
RENNES001,2025-11-03T12:00:00,7.5,0.0,no-alert
RENNES001,2025-11-03T15:00:00,6.23,0.0,no-alert
RENNES001,2025-11-03T18:00:00,4.22,0.0,no-alert
RENNES001,2025-11-03T21:00:00,5.31,0.0,no-alert
RENNES001,2025-11-04T00:00:00,5.21,0.0,no-alert
RENNES001,2025-11-04T03:00:00,5.19,0.0,no-alert
RENNES001,2025-11-04T06:00:00,5.31,0.0,no-alert
RENNES001,2025-11-04T09:00:00,6.26,0.0,no-alert
RENNES001,2025-11-04T12:00:00,6.49,0.0,no-alert
RENNES001,2025-11-04T15:00:00,6.83,0.0,no-alert
RENNES001,2025-11-04T18:00:00,7.35,0.0,no-alert
RENNES001,2025-11-04T21:00:00,6.63,0.0,no-alert
RENNES001,2025-11-05T00:00:00,6.29,0.0,no-alert
RENNES001,2025-11-05T03:00:00,6.06,0.0,no-alert
RENNES001,2025-11-05T06:00:00,5.62,0.0,no-alert
RENNES001,2025-11-05T09:00:00,6.96,0.0,no-alert
RENNES001,2025-11-05T12:00:00,8.62,0.0,no-alert
RENNES001,2025-11-05T15:00:00,8.08,1.29,no-alert
RENNES001,2025-11-05T18:00:00,6.59,2.22,no-alert
QUIMPER001,2025-11-02T21:00:00,2.53,0.12,no-alert
QUIMPER001,2025-11-03T00:00:00,3.61,0.0,no-alert
QUIMPER001,2025-11-03T03:00:00,4.2,0.0,no-alert
QUIMPER001,2025-11-03T06:00:00,4.76,0.0,no-alert
